,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,4517.285012942807953,4517.285012942797039,435.597738165451574,18837.240264308529731,0.118246980188492,0.282360376796360,0.000000000000000,0.000000000000000,60.194352238834760,1023.317135043749431,1623.519551158444983,712.388818316857169,8028.665899254478973,1648.089117355565577,0.057533763033698,0.041668789217514,0.013222417846729,9.447689236406738,0.674507697362339,12.295922323550940,0.000000000000000,0.000000000000000,0.000000000000000,0.109867242894869,33004.953299255357706,93466.682996066083433,33004.953299255364982,40861.557505322693032,33004.953299255357706,93466.682996066083433,40861.557505322693032,0.100878457828737,0.109202520726713,1.471274065597825,61.808100466971112,37.456565469507460,20.000000000000000,80.000000000000000,118.000000000000000,102.000000000000000
1,0.000000000000000,0.000000000000000,378.698797716604133,0.000000000000000,0.016787766979837,0.019911490510855,0.000000000000000,0.000000000000000,60.942137748594497,914.796017685495940,48.250538221800838,0.000000000000000,0.000000000000000,0.000000000000000,0.008669831883187,0.011583148530832,0.002734720283972,40.235195636839975,0.547908554789873,19.787355106340357,0.000000000000000,0.000000000000000,0.000000000000000,0.060925346201944,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.025089938222757,0.067263418510015,1.527309903546640,52.720367917151691,59.769120190910549,32.000000000000000,92.000000000000000,110.000000000000000,94.000000000000000
2,0.000000000000000,0.000000000000000,274.408755887677103,0.000000000000000,0.008368792224444,0.007410017139050,0.000000000000000,0.000000000000000,59.881613944581659,1043.260954749308894,42.015780987906183,0.000000000000000,0.000000000000000,0.000000000000000,0.005121982287214,0.005699573942455,0.001009678482256,32.727749108487266,0.305678600761569,3.427008462884169,0.000000000000000,0.000000000000000,0.000000000000000,0.046316717198454,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.012314171919106,0.048209212398313,1.443822958677602,54.550287218481579,11.098727144204471,66.000000000000000,126.000000000000000,204.000000000000000,188.000000000000000
3,0.000000000000000,0.000000000000000,289.940083509877411,0.000000000000000,0.024495521757674,0.011447291478793,0.000000000000000,0.000000000000000,59.976770560546377,837.923940741540378,33.617915700756129,0.000000000000000,0.000000000000000,0.000000000000000,0.027423392134812,0.018503081455830,0.001789694373896,44.932042520912269,0.587867737528271,14.120216888896451,0.000000000000000,0.000000000000000,0.000000000000000,0.096603753030488,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.035573885762690,0.061826328457235,1.518107820702008,57.843491580942008,13.792553186060225,54.000000000000000,114.000000000000000,192.000000000000000,176.000000000000000
4,0.000000000000000,0.000000000009393,155.160136239830763,3324.073423563108918,0.007961041558265,0.005973033348459,0.000000000000000,0.000000000000000,60.954743148361452,975.110646896859976,36.035886641413576,0.000000000000712,0.000000000006871,0.000000000001482,0.007952737676409,0.007500381055152,0.000842833758467,13.869373374438259,0.367145441922239,15.502403625897150,0.000000000000000,0.000000000000000,0.000000000000000,0.048592561642544,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000010711,0.000000000009296,0.000000000026384,0.000000000010711,0.011420756038395,0.047698740079476,1.403378635847051,43.262939494209235,59.660752104328445,42.000000000000000,102.000000000000000,160.000000000000000,144.000000000000000
5,0.000000000000000,0.000000000009393,328.346043992892135,1110.013128326583683,0.024925494027656,0.037070814448285,0.000000000000000,0.000000000000000,60.982105771094254,944.876175784490897,25.793999057414322,0.000000000000712,0.000000000006871,0.000000000001482,0.020430506185730,0.018350228684630,0.002271198583818,40.784381637804778,0.534203452330746,16.784654275205266,0.000000000000000,0.000000000000000,0.000000000000000,0.067302996681894,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000010711,0.000000000009296,0.000000000026384,0.000000000010711,0.030526618128763,0.059166356986176,1.455898829661799,48.539380063575550,16.350838177615252,32.000000000000000,92.000000000000000,150.000000000000000,134.000000000000000
6,0.000000000000000,0.000000000009393,237.902678663082810,960.920275520731025,0.008243620973882,0.006680940411298,0.000000000000000,0.000000000000000,60.324587028715406,1243.234710082711899,24.403701685569281,0.000000000000712,0.000000000006871,0.000000000001482,0.002450982719704,0.002504198203834,0.000742606553768,11.354667134015415,0.524832961450233,13.888502524299412,0.000000000000000,0.000000000000000,0.000000000000000,0.033896523545753,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000010711,0.000000000009296,0.000000000026384,0.000000000010711,0.007254208303234,0.033053755545234,1.389440621691633,43.606415078660795,60.076790965845085,22.000000000000000,82.000000000000000,140.000000000000000,124.000000000000000
7,0.000000000000000,0.000000000000000,256.543185533759811,576.841304762279151,0.010387058949166,0.006723475217872,0.000000000000000,0.000000000000000,60.493589240386882,1358.693035929020880,22.495870001874447,0.000000000000000,0.000000000000000,0.000000000000000,0.003230622993883,0.003810201504513,0.001011654214470,14.037162152590875,0.292682915960733,13.387706889749472,0.000000000000000,0.000000000000000,0.000000000000000,0.027785586717947,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.006728148914025,0.039169404800125,1.390169797752956,49.169430206617044,28.742483949559869,12.000000000000000,72.000000000000000,150.000000000000000,134.000000000000000
8,0.000000000000000,0.000000000000000,147.841285546218984,144.969159226687822,0.007264113851998,0.011245458738850,0.000000000000000,0.000000000000000,78.240834844748946,1895.952813834336439,13.923543999274608,0.000000000000000,0.000000000000000,0.000000000000000,0.005129295460555,0.004313008211761,0.001158036236848,14.648778944648900,0.305047897302926,18.367537564154595,0.000000000000000,0.000000000000000,0.000000000000000,0.027189797237447,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.008924352625982,0.027216077635381,1.380584801665969,53.215222082346656,12.012576356579302,0.000000000000000,60.000000000000000,138.000000000000000,122.000000000000000
9,0.000000000000000,0.000000000009393,126.080468397440839,33.494980925337025,0.006670003818541,0.008355260839897,0.000000000000000,0.000000000000000,59.728261705276779,918.196939691730449,12.864645480978707,0.000000000000712,0.000000000006871,0.000000000001482,0.003315984328773,0.003563421574310,0.000971731552154,15.024032032270771,0.744305345805560,13.045990965463574,0.000000000000000,0.000000000000000,0.000000000000000,0.027461520441683,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000010711,0.000000000009296,0.000000000026384,0.000000000010711,0.007334195954421,0.024119647613321,1.385936956199447,44.445195732961821,53.285253961820302,0.000000000000000,48.000000000000000,106.000000000000000,90.000000000000000
