,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,47.967876796963353,5215.942818263372828,5215.942818263372828,5215.425316607854256,3539.057385768590848,0.004085469008721,0.248331630707033,5.761378217923389,48.811634382877671,48.484583998330464,0.000000000000000,0.000000000000000,0.000000000000000,8074.976491893074126,17816.178329214664700,0.002156597386138,0.000000000000000,6.661373985822368,2.880441564022999,0.000000000000000,88511.438808736362262,1319.628685927880269,6006.767363444768307,91426.083295209711650,0.011817886293193,4.553731549623474,0.295699497808348,0.000000000000000,0.000000000000000,27417.439593573362799,36064.276253558113240,0.006578134261527,9.406005564142882,132.744553236895030,1719.596865904640254,16.303742977847662,32930.133219859344536,1431.722335711031064,1431.722335711031064,31870.097805102210259,90153.376042767093168,90243.477103932498721,32930.133301882357046,0.026573276650199,0.004350437417088,3.649342688415966,9.950283593501689,58.000000000000000,218.000000000000000
1,95.913577716637690,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.002353773809670,0.090339314268654,1.986794347248053,70.547051914140127,70.502836244603358,0.000000000000000,0.000000000000000,0.000000000000000,1.634254738307741,4.417047577721881,0.002303331089840,0.000000000000000,10.089194302613059,3.984483965148288,0.000000000000000,49.763893991566249,0.000000000000000,0.000000000000000,0.000000000000000,0.016846204492038,3.926871179966396,0.360087348708078,0.000000000000000,0.000000000000000,15.785776869825277,0.000000000000000,0.003634984837412,9.460458552065676,116.331839471988559,1253.331062186132840,16.398128156913838,0.000000000000000,0.000000000000000,0.000000000000000,1.670991926228902,18.209409317462804,26.198105444533127,0.000000000000000,0.010017916425413,0.004497913012974,3.631585080715281,12.272257785144737,38.000000000000000,198.000000000000000
2,105.523256003004903,0.000000000035997,0.000000000000000,0.000000000000000,0.000000000000000,0.005570055149465,0.145268587955953,5.947571938261119,57.741354050488312,57.720512990992688,0.000000000000000,0.000000000000000,0.000000000000000,0.742952800605321,2.620331527239093,0.001935124135502,0.000000000000000,6.760181613054987,10.146894231290517,0.000000000000000,39.049178716334829,0.000000000000000,0.000000000000000,0.000000000000000,0.018994753370737,8.132156121835942,0.315215193387451,0.000000000000000,0.000000000000000,14.750635030647159,0.000000000000000,0.015477929966879,4.879694973963831,38.595111564498389,307.743399836734454,8.333251503462247,0.000000000027888,0.000000000001226,0.000000000001226,2.090240311902468,21.084053879813403,110.605956269190997,0.000000000000000,0.052822968688580,0.007921328542523,3.537538350198814,16.145106099317690,160.000000000000000,64.000000000000000
3,104.733154202088798,0.000000000035997,0.000000000000000,0.000000000000000,0.000000000000000,0.006483221973043,0.172450371218762,6.051150990958812,32.281488718802201,32.213330627030714,0.000000000000000,0.000000000000000,0.000000000000000,1.213903234282100,2.778217381197911,0.001481264243836,0.000000000000000,6.638262309208115,6.213966699736576,0.000000000000000,19.532737571155948,0.000000000000000,0.000000000000000,0.000000000000000,0.009806064354571,10.864882371783276,0.314648639525737,0.000000000000000,0.000000000000000,12.663081728173994,0.000000000000000,0.016208004246185,7.268837417938784,138.798329904170743,1365.411273795900797,12.281490656915990,0.000000000027888,0.000000000001236,0.000000000001236,2.011955129712442,18.746631305342753,1323.018127802786694,0.000000000000000,0.052550935928785,0.003968500098358,3.594148520719808,13.950703961711373,156.000000000000000,60.000000000000000
4,102.529610237371784,0.000000000035997,0.000000000000000,0.000000000000000,0.000000000000000,0.003024089782744,0.097297034497340,1.902091207198556,82.910322738918325,82.816126083211884,0.000000000000000,0.000000000000000,0.000000000000000,0.827595154261302,2.909023885739180,0.002666373978497,0.000000000000000,6.370508156195256,3.929836869731055,0.000000000000000,24.752775259117332,0.000000000000000,0.000000000000000,0.000000000000000,0.005497150887820,4.070075425911855,0.321619817917585,0.000000000000000,0.000000000000000,12.957667274569884,0.000000000000000,0.004639969070975,6.674982477248022,164.513723888762570,1451.887567856290843,11.569969627229904,0.000000000027888,0.000000000001226,0.000000000001226,3.545442483824182,29.089375697769352,1196.968029912789916,0.000000000000000,0.014170259376293,0.002925162802848,3.583278401394127,16.322114122911387,150.000000000000000,54.000000000000000
5,91.812995440375886,0.000000000035997,0.000000000000000,0.000000000000000,0.000000000000000,0.002679386176974,0.090257194305683,3.273398037275307,37.703304075157732,36.618121969406893,0.000000000000000,0.000000000000000,0.000000000000000,10.181073947800426,25.478054591317402,0.002668648439925,0.000000000000000,7.099559470864189,3.162399678016290,0.000000000000000,218.229303351417371,0.000000000000000,0.000000000000000,0.000000000000000,0.012729353322518,3.535943770864988,0.312680217749982,0.000000000000000,0.000000000000000,34.654143640308448,0.000000000000000,0.006321674555264,6.800380515486295,152.594599180439019,1567.278306659019563,11.787326226842913,0.000000000027888,0.000000000001226,0.000000000001226,17.907692749936196,62.813107071549297,400.601981147977313,0.000000000000000,0.021707458979622,0.003584487648663,3.583521455821074,15.320121280102839,146.000000000000000,50.000000000000000
6,59.508899006511449,0.000000000035997,0.000000000000000,0.000000000000000,0.000000000000000,0.004774097908504,0.111114434896750,5.707377171944974,80.805136929787722,80.705003547109257,0.000000000000000,0.000000000000000,0.000000000000000,23.831783728427176,57.725661825738420,0.002632190317574,0.000000000000000,8.330496839828953,3.897609402049248,0.000000000000000,534.582415754375461,0.000000000000000,0.000000000000000,0.000000000000000,0.027987237539780,7.120191775408095,0.312204168923285,0.000000000000000,0.000000000000000,53.663107339747185,0.000000000000000,0.016558184223154,5.359567290594772,46.495351538814980,520.626023617037617,9.318989103722821,0.000000000027888,0.000000000001236,0.000000000001236,52.898018862890488,149.627045203889281,604.501916841485354,0.000000000000000,0.064714004013698,0.008475048937607,3.606312127988398,16.749623823418016,142.000000000000000,46.000000000000000
7,40.712443177453110,0.000000000035997,0.000000000000000,0.000000000000000,0.000000000000000,0.004714482563471,0.089047310620634,4.045655444119754,144.804394095068062,143.906736181678383,0.000000000000000,0.000000000000000,0.000000000000000,23.618920629435092,58.694813461833199,0.001739115972516,0.000000000000000,9.317765753071699,13.109091924497179,0.000000000000000,545.081977911859212,0.000000000000000,0.000000000000000,0.000000000000000,0.010770016173845,5.142827189900493,0.313463393616932,0.000000000000000,0.000000000000000,63.731660157711964,0.000000000000000,0.009722435105679,6.966853519724520,133.738499108662467,1293.999871770384516,12.115651677787694,0.000000000027888,0.000000000001236,0.000000000001236,55.386350474062027,160.491792748254397,600.806684591856310,0.000000000000000,0.040346696709198,0.005712752690787,3.587698028163041,18.219710404321191,136.000000000000000,40.000000000000000
8,42.517706198198326,0.000000000035997,0.000000000000000,0.000000000000000,0.000000000000000,0.004142115015407,0.111880761153542,4.862406359256820,127.692196660392753,125.472976939959253,0.000000000000000,0.000000000000000,0.000000000000000,24.347693615769462,58.278447903604608,0.001255430680698,0.000000000000000,9.071211591515031,4.609892099425555,0.000000000000000,550.172752934808159,0.000000000000000,0.000000000000000,0.000000000000000,0.012226444623628,2.793074846038056,0.321016876957305,0.000000000000000,0.000000000000000,183.819844067915540,0.000000000000000,0.005177177664113,6.352715752120276,163.502217214938412,1489.266253823194575,11.011373970341815,0.000000000027888,0.000000000001226,0.000000000001226,52.964132939538487,153.604701225457518,590.590329663657599,0.000000000000000,0.017362972571636,0.003913140734362,3.574685779274285,14.421369588145769,130.000000000000000,34.000000000000000
9,43.829698036538410,0.000000000035997,0.000000000000000,0.000000000000000,0.000000000000000,0.006410977175307,0.089241453388321,5.122682928029542,121.778689296979209,121.141787362298317,0.000000000000000,0.000000000000000,0.000000000000000,23.973042417512090,58.634744301044094,0.002338414192257,0.000000000000000,15.242067194693577,3.979293003258374,0.000000000000000,571.946993321080072,0.000000000000000,0.000000000000000,0.000000000000000,0.011973521338981,2.131143146640405,0.323748488814649,0.000000000000000,0.000000000000000,793.656506956333828,0.000000000000000,0.006037860413226,6.438943498855425,154.665845030968285,1393.341406517454516,11.160835398016072,0.000000000027888,0.000000000001226,0.000000000001226,53.165996690351840,159.483286676354282,599.404044006813137,0.000000000000000,0.015657086718468,0.003988066789672,3.570943553136903,13.417318471209525,126.000000000000000,30.000000000000000
