,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,3278.444736823015319,1388.591248759759083,90318.472937858066871,0.205834774803250,0.000000000000000,1.222564916363802,3.331286121022428,0.000000000000000,8030.104651204049333,0.344269627932269,44.245188627852855,13954.318487877997541,0.001183114353942,0.000000000026380,24976.560295477138425,93573.316938962001586,0.040470611846120,119.935783081504269,3384.738936253492739,0.000000000000000
1,3363.566501116782547,0.000000000000000,337025.252949352900032,0.010690646017000,0.000000000000000,2.520035463172924,2.362094651159615,0.000000000000000,0.000000000000000,0.011691545479817,55.760505924992778,68996.509051059911144,0.000988292705168,19486.677994951860455,0.000000000000000,0.000000000000000,0.149805143878238,103.665112025317853,2217.982230573614288,0.000000000000000
2,2321.817818335397533,0.000000000003605,1536539.733593592885882,0.012884206112921,0.000000000000000,2.490290224397587,2.709116582684044,0.000000000000000,0.000000000006872,0.020785864604020,46.188915868794993,54277.376930955069838,0.001198108652180,45400.795315310460865,0.000000000006553,0.000000000026384,0.207450368271051,124.103401383537772,3188.699380785225912,0.000000000000000
3,2660.885862639521747,0.000000000000000,597154.031294391024858,0.013271812294057,0.000000000000000,1.666525468885844,4.213831469320048,0.000000000000000,0.000000000000000,0.019701103708046,38.792163978720573,0.000000000000000,0.001029547502523,47623.093800642091082,0.000000000000000,0.000000000000000,0.112460733638086,89.047562272343399,1058.375263390158125,0.000000000000000
4,3103.963098154116324,0.000000000003605,502783.726830773521215,0.004465338674206,0.000000000000000,2.827487044739822,1.622454600550045,0.000000000000000,0.000000000006872,0.022171177426247,45.950296430369697,0.000000000000000,0.000614362583889,74972.245129399496363,0.000000000006553,0.000000000026384,0.036797474645705,121.987572767094875,1968.334695862015906,0.000000000000000
5,2495.682316026191074,0.000000000000000,778473.354716470814310,0.008229690821065,0.000000000000000,2.903021674931196,2.476826742443437,0.000000000000000,0.000000000000000,0.021127210523575,49.703794641065919,0.000000000000000,0.001177079278478,35540.575301870194380,0.000000000000000,0.000000000000000,0.175146384547243,130.009712263113755,2161.233680060316601,0.000000000000000
6,3289.947241067438881,0.000000000003605,568380.431526760803536,0.007976710710899,0.000000000000000,3.769728498204511,1.760130709539376,0.000000000000000,0.000000000006872,0.009569164356714,13.846927209675925,0.000000000000000,0.000548227408606,67270.190748155888286,0.000000000006553,0.000000000026384,0.022347265689437,39.113744864324296,449.849138737584326,0.000000000000000
7,3236.196981364635121,0.000000000000000,208373.418431018566480,0.008456919496537,0.000000000000000,2.490242746999904,1.995183231499090,0.000000000000000,0.000000000000000,0.013026326552861,8.550243881829433,0.000000000000000,0.000476296362999,31653.786643053288572,0.000000000000000,0.000000000000000,0.020372126948754,89.700045871463686,2239.394626089636859,0.000000000000000
8,2522.684186377267451,0.000000000003605,0.000000000250066,0.007992699859182,0.000000000000000,4.611460879917042,1.092172848440492,0.000000000000000,0.000000000006872,0.009300805339164,12.980129320699602,0.000000000000000,0.000470869312618,0.000000000026384,0.000000000006553,0.000000000026384,0.027239122016183,64.066717075072177,1580.604011598467423,0.000000000000000
9,3007.008189529766241,0.000000000003605,0.000000000250066,0.004515326521544,0.000000000000000,2.554868655665731,1.150217735160282,0.000000000000000,0.000000000006872,0.007733625622296,15.392699487424343,0.000000000000000,0.000550474065853,0.000000000026384,0.000000000006553,0.000000000026384,0.025875101859207,91.788636713283552,2644.883463645156098,0.000000000000000
10,3743.151381611009583,0.000000000003605,0.000000000250066,0.014852816717268,0.000000000000000,2.619614491932318,1.967551230364171,0.000000000000000,0.000000000006872,0.032585488062751,47.864605462595982,0.000000000000000,0.001180365351555,37541.175199903096654,0.000000000006553,0.000000000026384,0.147790764998857,80.695476750044790,870.746747782368061,0.000000000000000
11,3813.890481995208120,0.000000000000000,0.000000000000000,0.010288356248499,0.000000000000000,2.657906615067205,1.223275335018010,0.000000000000000,0.000000000000000,0.013182745039278,47.665118037478372,0.000000000000000,0.000684580220074,27521.609811072350567,0.000000000000000,0.000000000000000,0.118402101286983,119.514664777654403,1906.063598435864606,0.000000000000000
12,2884.306899734656781,0.000000000000000,0.000000000000000,0.007667948114077,0.000000000000000,1.557354199474589,1.224353666038322,0.000000000000000,0.000000000000000,0.016114732108258,46.257772048260250,0.000000000000000,0.000913202219074,26241.601276271292591,0.000000000000000,0.000000000000000,0.163184996467006,109.481156455869495,2407.607954297939159,0.000000000000000
13,2440.213942806288287,0.000000000003605,0.000000000250066,0.008509397935661,0.000000000000000,1.424362197452048,1.489359700409279,0.000000000000000,0.000000000006872,0.010103768900537,22.653176636347748,0.000000000000000,0.000562704419745,0.000000000026384,0.000000000006553,0.000000000026384,0.048810069871229,62.323564420845535,905.107303143657873,0.000000000000000
14,2952.424961056969096,0.000000000003605,0.000000000250066,0.006096219357540,0.000000000000000,1.402356114706792,1.309682503448413,0.000000000000000,0.000000000006872,0.008647932608752,16.730078863600895,0.000000000000000,0.000483163890753,0.000000000026384,0.000000000006553,0.000000000026384,0.046122173957351,69.188418054678280,1520.114359160621461,0.000000000000000
15,3986.536271510944516,0.000000000003605,0.000000000250066,0.003898521759708,0.000000000000000,1.635403747105839,1.263928447577355,0.000000000000000,0.000000000006872,0.012877369105394,16.959018888125492,1612.952348735584565,0.000553152646227,0.000000000026384,0.000000000006553,0.000000000026384,0.027380598100022,64.912111962158335,864.832412939776191,0.000000000000000
16,5375.407494157430847,0.000000000000000,0.000000000000000,0.006538524406202,0.000000000000000,1.705814229652833,0.799042632676504,0.000000000000000,0.000000000000000,0.015750535799275,17.036203696115244,96657.576040695261327,0.000463295382625,0.000000000000000,0.000000000000000,0.000000000000000,0.038305373161953,124.345058873102047,2596.330498896778408,0.000000000000000
